Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes
000000008974.jpg, 0.574499, 0.12241, 45.8, 20
000000198166.jpg, 0.677267, 0.11738, 37.4, 16
000000142983.jpg, 0.718128, 0.11918, 41.6, 2
000000114031.jpg, 0.658003, 0.12177, 44.9, 2
000000164896.jpg, 0.655699, 0.12504, 40.5, 38
000000261834.jpg, 0.862482, 0.11796, 42.8, 2
000000115302.jpg, 0.716462, 0.12119, 44.0, 3
000000248916.jpg, 0.564183, 0.16208, 42.2, 13
000000437135.jpg, 0.922702, 0.12866, 46.2, 12
000000051072.jpg, 0.879967, 0.11787, 39.2, 2
000000392159.jpg, 0.874808, 0.11436, 47.4, 2
000000203950.jpg, 0.483115, 0.16169, 45.8, 7
000000108581.jpg, 0.861646, 0.11832, 43.6, 7
000000421445.jpg, 0.605500, 0.10242, 45.7, 10
000000465797.jpg, 0.398702, 0.12162, 44.7, 2
000000191074.jpg, 0.694688, 0.12502, 45.9, 8
000000038792.jpg, 0.694900, 0.12430, 45.5, 12
000000020448.jpg, 0.707036, 0.12213, 41.5, 7
000000386980.jpg, 0.874051, 0.11615, 44.0, 2
000000015804.jpg, 0.945737, 0.12165, 46.8, 2
000000103060.jpg, 0.450877, 0.12080, 44.7, 8
000000069037.jpg, 0.702649, 0.12434, 41.3, 5
000000303406.jpg, 0.931113, 0.12297, 43.5, 2
000000379802.jpg, 0.659575, 0.11630, 42.1, 35
000000574919.jpg, 0.899176, 0.11742, 41.6, 1
000000121552.jpg, 0.708633, 0.11336, 46.3, 7
000000404768.jpg, 0.492731, 0.10010, 37.9, 3
000000523395.jpg, 0.586164, 0.12228, 45.2, 13
000000071111.jpg, 0.662700, 0.11835, 42.0, 9
000000445576.jpg, 0.559063, 0.12228, 44.7, 13
000000057474.jpg, 0.805113, 0.11707, 40.3, 2
000000487342.jpg, 0.873092, 0.15773, 45.1, 1
000000165892.jpg, 0.564622, 0.11634, 43.8, 10
000000023076.jpg, 0.874505, 0.12001, 46.2, 2
000000105326.jpg, 0.517274, 0.12177, 44.1, 11
000000518154.jpg, 0.579887, 0.12407, 43.6, 12
000000355378.jpg, 0.836429, 0.11767, 41.4, 2
000000057137.jpg, 0.636484, 0.13006, 37.9, 16
000000143923.jpg, 0.646337, 0.12454, 43.2, 4
000000346607.jpg, 0.527824, 0.11351, 42.5, 1
000000100478.jpg, 0.793566, 0.11727, 42.6, 5
000000523476.jpg, 0.903984, 0.11472, 44.7, 6
000000084906.jpg, 0.490711, 0.11845, 42.6, 11
000000320259.jpg, 0.681680, 0.15984, 41.0, 3
000000499222.jpg, 0.618417, 0.12215, 44.7, 12
000000144287.jpg, 0.657611, 0.11551, 44.5, 15
000000475231.jpg, 0.830028, 0.11777, 39.1, 2
000000423133.jpg, 0.698218, 0.12461, 41.6, 16
000000311751.jpg, 0.623503, 0.15916, 47.7, 2
000000374283.jpg, 0.828629, 0.11661, 45.8, 3
000000256510.jpg, 0.734916, 0.12158, 45.9, 3
000000171786.jpg, 0.781670, 0.12083, 40.9, 4
000000098377.jpg, 0.536864, 0.12391, 45.2, 10
000000113760.jpg, 0.657471, 0.11827, 37.6, 16
000000426028.jpg, 0.483189, 0.12472, 40.2, 20
000000118354.jpg, 0.842589, 0.12960, 45.5, 2
000000348572.jpg, 0.754508, 0.11967, 45.7, 2
000000057079.jpg, 0.552251, 0.11730, 41.6, 8
000000129878.jpg, 0.581768, 0.12593, 44.1, 8
000000137463.jpg, 0.660675, 0.12219, 41.0, 21
000000521272.jpg, 0.707247, 0.12194, 44.1, 16
000000061511.jpg, 0.487334, 0.12496, 42.7, 8
000000510443.jpg, 0.940015, 0.12382, 44.5, 1
000000486106.jpg, 0.476731, 0.12159, 46.1, 1
000000396803.jpg, 0.516032, 0.11015, 48.2, 10
000000427684.jpg, 0.865039, 0.12091, 41.5, 2
000000292219.jpg, 0.651439, 0.11451, 42.6, 6
000000491776.jpg, 0.596057, 0.14706, 49.6, 12
000000215329.jpg, 0.510783, 0.09661, 39.2, 2
000000129531.jpg, 0.897650, 0.11433, 45.0, 3
000000205764.jpg, 0.758874, 0.12348, 45.5, 7
000000318429.jpg, 0.496634, 0.11485, 45.7, 24
000000047901.jpg, 0.490147, 0.11897, 46.9, 1
000000513628.jpg, 0.677267, 0.12632, 46.3, 8
000000523294.jpg, 0.681979, 0.11258, 40.5, 2
000000331830.jpg, 0.409468, 0.12525, 43.9, 5
000000406300.jpg, 0.809936, 0.12326, 42.1, 6
000000576881.jpg, 0.763192, 0.11962, 45.3, 8
000000544269.jpg, 0.492883, 0.11073, 49.5, 6
000000022486.jpg, 0.798938, 0.11170, 41.8, 4
000000469207.jpg, 0.606149, 0.08977, 39.5, 2
000000448579.jpg, 0.889556, 0.12460, 48.6, 3
000000363550.jpg, 0.919217, 0.12086, 43.5, 1
000000236160.jpg, 0.488179, 0.11503, 42.0, 3
000000227818.jpg, 0.491667, 0.12235, 46.8, 9
000000407514.jpg, 0.888270, 0.11685, 39.7, 3
000000035836.jpg, 0.869414, 0.12182, 41.8, 1
000000566182.jpg, 0.688794, 0.12378, 45.9, 3
000000217625.jpg, 0.672656, 0.12097, 43.1, 2
000000338831.jpg, 0.487995, 0.11547, 42.6, 27
000000148485.jpg, 0.965841, 0.11716, 44.3, 1
000000535729.jpg, 0.864100, 0.11983, 45.5, 2
000000155589.jpg, 0.595769, 0.11508, 41.8, 7
000000176984.jpg, 0.517075, 0.11584, 42.4, 8
000000038522.jpg, 0.572537, 0.11529, 45.7, 1
000000037590.jpg, 0.658522, 0.10055, 39.5, 5
000000149971.jpg, 0.579238, 0.11651, 44.5, 4
000000217904.jpg, 0.644419, 0.12314, 43.3, 15
000000182044.jpg, 0.883779, 0.12523, 42.7, 2
000000312941.jpg, 0.681582, 0.11832, 45.4, 5
000000126254.jpg, 0.000000, 0.12551, 43.1, 0
000000509717.jpg, 0.532698, 0.12285, 45.4, 31
000000571663.jpg, 0.890702, 0.15628, 45.3, 1
000000148534.jpg, 0.842079, 0.11337, 47.1, 4
000000542879.jpg, 0.701453, 0.12297, 42.2, 7
000000177358.jpg, 0.445758, 0.12189, 41.1, 10
000000040465.jpg, 0.378719, 0.12427, 43.3, 2
000000287851.jpg, 0.745352, 0.12248, 46.3, 11
000000395105.jpg, 0.704676, 0.11933, 42.4, 6
000000492290.jpg, 0.561719, 0.11729, 43.3, 11
000000339488.jpg, 0.718935, 0.12468, 38.4, 8
000000204397.jpg, 0.763375, 0.12183, 42.9, 3
000000074858.jpg, 0.573238, 0.11445, 42.1, 14
000000554680.jpg, 0.861473, 0.12327, 45.4, 1
000000483982.jpg, 0.715924, 0.11413, 43.8, 12
000000198231.jpg, 0.869417, 0.11689, 38.3, 7
000000302697.jpg, 0.735782, 0.11609, 47.1, 2
000000552582.jpg, 0.553599, 0.11527, 43.0, 2
000000406663.jpg, 0.810411, 0.11348, 43.9, 4
000000429375.jpg, 0.000000, 0.11641, 45.7, 0
000000555635.jpg, 0.441385, 0.11929, 36.4, 7
000000266156.jpg, 0.951524, 0.11428, 42.9, 1
000000171843.jpg, 0.520609, 0.12492, 38.1, 9
000000273692.jpg, 0.826310, 0.09536, 43.3, 2
000000385058.jpg, 0.792661, 0.10794, 42.5, 2
000000212539.jpg, 0.787272, 0.11457, 45.0, 3
000000136030.jpg, 0.637199, 0.11692, 39.1, 4
000000463586.jpg, 0.749220, 0.11526, 43.0, 7
000000300241.jpg, 0.688700, 0.11892, 41.3, 1
000000071153.jpg, 0.413765, 0.12165, 45.1, 2
000000122944.jpg, 0.654932, 0.12985, 43.9, 9
000000569430.jpg, 0.611598, 0.12126, 47.1, 5
000000357309.jpg, 0.322440, 0.10209, 40.5, 2
000000092593.jpg, 0.371514, 0.11769, 42.9, 3
000000372449.jpg, 0.545657, 0.12237, 43.4, 6
000000528444.jpg, 0.450868, 0.12348, 43.2, 10
000000202113.jpg, 0.499861, 0.12165, 43.5, 3
000000458293.jpg, 0.852448, 0.11577, 44.0, 3
000000112710.jpg, 0.702768, 0.11581, 43.6, 3
000000125088.jpg, 0.446318, 0.11385, 47.6, 26
000000159201.jpg, 0.931850, 0.11526, 43.3, 2
000000020776.jpg, 0.917291, 0.11502, 45.6, 1
000000434931.jpg, 0.649230, 0.11609, 42.9, 6
000000209309.jpg, 0.729194, 0.15295, 38.6, 8
000000045352.jpg, 0.588672, 0.10908, 42.6, 22
000000092655.jpg, 0.768984, 0.13240, 39.3, 3
000000020099.jpg, 0.853050, 0.12182, 45.8, 5
000000294820.jpg, 0.689161, 0.12152, 46.3, 2
000000550083.jpg, 0.708386, 0.12291, 47.4, 4
000000164272.jpg, 0.536713, 0.12653, 47.4, 21
000000305560.jpg, 0.834050, 0.14979, 40.6, 4
000000079814.jpg, 0.399591, 0.12517, 40.2, 25
000000456862.jpg, 0.844501, 0.11946, 42.3, 2
000000200417.jpg, 0.641785, 0.11606, 44.2, 4
000000448328.jpg, 0.877626, 0.12273, 45.9, 2
000000133787.jpg, 0.641714, 0.12315, 40.4, 6
000000202256.jpg, 0.723119, 0.11497, 44.6, 8
000000512627.jpg, 0.520877, 0.11783, 42.6, 16
000000044513.jpg, 0.609038, 0.11571, 45.9, 2
000000239603.jpg, 0.690512, 0.11454, 44.9, 1
000000210277.jpg, 0.543236, 0.11397, 44.6, 15
000000131542.jpg, 0.541611, 0.12313, 44.7, 4
000000574484.jpg, 0.689544, 0.10677, 41.5, 3
000000243524.jpg, 0.662646, 0.12416, 44.6, 11
000000175396.jpg, 0.496169, 0.13674, 47.2, 12
000000119795.jpg, 0.748360, 0.10408, 44.8, 7
000000012632.jpg, 0.778704, 0.11916, 41.4, 4
000000399652.jpg, 0.690178, 0.11768, 45.7, 13
000000052739.jpg, 0.664581, 0.11575, 44.6, 2
000000167808.jpg, 0.763136, 0.09742, 40.4, 4
000000214533.jpg, 0.738357, 0.12499, 43.2, 2
000000315665.jpg, 0.804450, 0.11520, 46.1, 2
000000320623.jpg, 0.680511, 0.12245, 43.1, 11
000000117177.jpg, 0.579922, 0.12458, 47.0, 20
000000485156.jpg, 0.785018, 0.12757, 41.3, 4
000000581864.jpg, 0.642214, 0.12772, 40.8, 8
000000269523.jpg, 0.604248, 0.11680, 48.4, 3
000000387341.jpg, 0.597872, 0.11220, 45.7, 13
000000362058.jpg, 0.725681, 0.16066, 48.4, 4
000000449668.jpg, 0.733951, 0.12684, 37.8, 6
000000113522.jpg, 0.630257, 0.12707, 35.7, 8
000000182579.jpg, 0.515364, 0.12473, 46.3, 18
000000304998.jpg, 0.895929, 0.09676, 40.9, 3
000000014696.jpg, 0.852257, 0.12364, 48.8, 2
000000233037.jpg, 0.577117, 0.16355, 44.0, 4
000000509559.jpg, 0.508562, 0.12811, 40.8, 4
000000137063.jpg, 0.915783, 0.10395, 40.4, 1
000000466748.jpg, 0.794080, 0.12028, 46.4, 4
000000005092.jpg, 0.629273, 0.11769, 41.9, 7
000000038961.jpg, 0.783765, 0.12345, 46.2, 1
000000049785.jpg, 0.655121, 0.12126, 43.5, 3
000000203674.jpg, 0.522355, 0.12171, 43.2, 8
000000504278.jpg, 0.641314, 0.13778, 47.6, 5
000000580576.jpg, 0.353615, 0.14770, 51.0, 10
000000221148.jpg, 0.585894, 0.12573, 42.5, 14
000000373213.jpg, 0.584755, 0.12149, 39.9, 2
000000213144.jpg, 0.408921, 0.11938, 42.6, 23
000000093433.jpg, 0.714665, 0.13534, 43.6, 11
000000561313.jpg, 0.641178, 0.16354, 43.9, 4
000000470177.jpg, 0.570968, 0.12002, 44.4, 6
000000368464.jpg, 0.559666, 0.12923, 48.5, 7
000000290738.jpg, 0.701958, 0.12894, 43.7, 4
000000558785.jpg, 0.699949, 0.13366, 48.5, 9
000000471333.jpg, 0.399957, 0.12739, 47.6, 8
000000178453.jpg, 0.669452, 0.11830, 43.6, 1
000000307224.jpg, 0.613007, 0.11803, 48.3, 15
000000267994.jpg, 0.881390, 0.15856, 45.8, 3
000000438033.jpg, 0.573899, 0.11688, 42.3, 6
000000115497.jpg, 0.569690, 0.12263, 41.5, 3
000000245186.jpg, 0.672933, 0.10666, 37.9, 4
000000480051.jpg, 0.816612, 0.10540, 48.3, 1
000000387142.jpg, 0.578001, 0.12370, 47.5, 27
000000280565.jpg, 0.906157, 0.08830, 33.6, 2
000000064447.jpg, 0.926520, 0.14597, 44.8, 2
000000460793.jpg, 0.942354, 0.14764, 47.1, 1
000000252062.jpg, 0.596997, 0.12544, 44.8, 12
000000415695.jpg, 0.523110, 0.11915, 46.6, 3
000000566951.jpg, 0.895133, 0.12550, 38.7, 3
000000061035.jpg, 0.675210, 0.13048, 42.2, 6
000000104681.jpg, 0.000000, 0.13186, 43.2, 0
000000254519.jpg, 0.621186, 0.12714, 45.2, 2
000000092665.jpg, 0.552269, 0.11796, 42.6, 26
000000288895.jpg, 0.621765, 0.10607, 39.9, 27
000000119736.jpg, 0.730306, 0.11668, 42.4, 9
000000376593.jpg, 0.945815, 0.12466, 39.7, 1
000000329436.jpg, 0.421910, 0.11830, 39.1, 11
000000300506.jpg, 0.456051, 0.12245, 45.8, 10
000000093123.jpg, 0.830594, 0.12669, 48.5, 8
000000557034.jpg, 0.415425, 0.12680, 45.2, 5
000000383354.jpg, 0.566851, 0.11874, 44.7, 16
000000554847.jpg, 0.754228, 0.11624, 41.3, 3
000000055428.jpg, 0.873193, 0.11381, 43.4, 2
000000390109.jpg, 0.630758, 0.11661, 41.7, 29
000000449809.jpg, 0.731447, 0.10035, 44.0, 4
000000065926.jpg, 0.560990, 0.11770, 42.5, 8
000000373083.jpg, 0.658990, 0.11658, 39.7, 7
000000443252.jpg, 0.622370, 0.11598, 46.3, 12
000000230379.jpg, 0.513422, 0.11635, 43.2, 2
000000091024.jpg, 0.580131, 0.12591, 42.6, 2
000000223773.jpg, 0.457669, 0.12175, 44.6, 4
000000254144.jpg, 0.708722, 0.12206, 44.2, 6
000000343975.jpg, 0.569490, 0.12023, 45.5, 4
000000322903.jpg, 0.597509, 0.12400, 44.2, 7
000000033819.jpg, 0.561897, 0.11364, 47.6, 21
000000375911.jpg, 0.552092, 0.11661, 36.0, 17
000000559843.jpg, 0.702655, 0.11641, 43.5, 4
000000514448.jpg, 0.611256, 0.11691, 40.2, 7
000000026927.jpg, 0.804416, 0.11334, 48.9, 4
000000252152.jpg, 0.855621, 0.12315, 40.6, 2
000000194160.jpg, 0.645986, 0.16240, 43.8, 1
000000531101.jpg, 0.426767, 0.12762, 37.7, 1
000000435167.jpg, 0.636608, 0.11557, 40.6, 20
000000435722.jpg, 0.935793, 0.12661, 44.6, 1
000000122168.jpg, 0.944200, 0.11813, 44.3, 3
000000405751.jpg, 0.598728, 0.11786, 43.3, 13
000000138509.jpg, 0.809576, 0.11735, 44.4, 3
000000503831.jpg, 0.926016, 0.12178, 38.0, 2
000000146644.jpg, 0.555877, 0.12290, 46.4, 24
000000259002.jpg, 0.715836, 0.11237, 37.0, 12
000000105944.jpg, 0.901998, 0.12659, 40.1, 2
000000347917.jpg, 0.884302, 0.12408, 40.7, 4
000000214895.jpg, 0.697983, 0.12404, 43.4, 2
000000168228.jpg, 0.665984, 0.09288, 35.4, 2
000000175164.jpg, 0.873495, 0.11479, 45.6, 2
000000228196.jpg, 0.704062, 0.12043, 45.1, 11
000000166763.jpg, 0.899633, 0.12407, 45.3, 2
000000489392.jpg, 0.566672, 0.09244, 34.6, 8
000000400908.jpg, 0.694936, 0.12220, 46.7, 3
000000502639.jpg, 0.951299, 0.14150, 42.5, 1
000000103903.jpg, 0.651606, 0.12418, 41.7, 7
000000081051.jpg, 0.722941, 0.11833, 42.7, 14
000000166059.jpg, 0.792733, 0.12959, 47.5, 1
000000354481.jpg, 0.677900, 0.11788, 36.5, 3
000000266721.jpg, 0.526320, 0.12479, 45.1, 9
000000262730.jpg, 0.771903, 0.11782, 41.8, 8
000000086198.jpg, 0.481465, 0.11456, 43.9, 2
000000526395.jpg, 0.500576, 0.12443, 38.9, 6
000000168723.jpg, 0.620874, 0.15017, 46.0, 5
000000489880.jpg, 0.933729, 0.11694, 45.2, 1
000000373445.jpg, 0.597314, 0.12279, 45.9, 25
000000360561.jpg, 0.473089, 0.11710, 43.2, 2
000000360261.jpg, 0.633282, 0.12299, 43.1, 12
000000071860.jpg, 0.655313, 0.11909, 44.4, 13
000000309816.jpg, 0.616167, 0.12065, 45.8, 19
000000525366.jpg, 0.552295, 0.11564, 42.5, 3
000000504146.jpg, 0.629514, 0.11500, 43.2, 10
000000237580.jpg, 0.720872, 0.12088, 43.5, 9
000000402535.jpg, 0.654164, 0.12987, 43.5, 12
000000134275.jpg, 0.698308, 0.11469, 42.7, 5
000000461672.jpg, 0.566220, 0.11604, 38.4, 42
000000498373.jpg, 0.904580, 0.12452, 37.6, 2
000000067738.jpg, 0.775411, 0.11522, 46.3, 2
000000267084.jpg, 0.504771, 0.12184, 39.7, 5
000000117215.jpg, 0.867337, 0.12191, 48.0, 4
000000221986.jpg, 0.922565, 0.12266, 40.8, 1
000000205423.jpg, 0.565202, 0.11639, 40.0, 43
000000366875.jpg, 0.582393, 0.11562, 45.5, 5
000000163276.jpg, 0.532519, 0.11509, 44.6, 6
000000410427.jpg, 0.824187, 0.16081, 44.2, 4
000000213714.jpg, 0.434324, 0.11923, 45.4, 9
000000125450.jpg, 0.622180, 0.16296, 47.3, 3
000000372545.jpg, 0.466747, 0.16292, 62.6, 4
000000259313.jpg, 0.444655, 0.11840, 41.7, 19
000000025330.jpg, 0.739886, 0.11685, 35.9, 1
000000086264.jpg, 0.903066, 0.12224, 44.0, 4
000000009641.jpg, 0.502131, 0.12151, 45.5, 3
000000046482.jpg, 0.483443, 0.12229, 42.6, 29
000000286156.jpg, 0.678502, 0.12286, 42.8, 3
000000151128.jpg, 0.918556, 0.11891, 36.8, 1
000000302729.jpg, 0.910923, 0.11575, 42.1, 1
000000085267.jpg, 0.838987, 0.13352, 43.5, 4
000000488010.jpg, 0.690559, 0.11316, 44.9, 2
000000002819.jpg, 0.635807, 0.12321, 44.4, 1
000000258667.jpg, 0.732869, 0.11472, 43.7, 4
000000022895.jpg, 0.720155, 0.11946, 44.9, 2
000000438656.jpg, 0.529651, 0.12295, 42.0, 3
000000025209.jpg, 0.465033, 0.11412, 50.2, 39
000000502236.jpg, 0.749269, 0.12460, 39.9, 5
000000394093.jpg, 0.888951, 0.11466, 44.9, 1
000000380308.jpg, 0.582935, 0.11552, 45.0, 13
000000005685.jpg, 0.766265, 0.12985, 47.6, 1
000000256321.jpg, 0.765334, 0.11682, 43.3, 1
000000472358.jpg, 0.758361, 0.11668, 43.3, 3
000000218435.jpg, 0.861231, 0.12210, 45.1, 4
000000214656.jpg, 0.644290, 0.11504, 41.1, 3
000000396230.jpg, 0.592424, 0.11905, 46.4, 18
000000121086.jpg, 0.782189, 0.12233, 42.0, 2
000000065340.jpg, 0.558110, 0.12764, 44.2, 1
000000514856.jpg, 0.676813, 0.12277, 45.1, 11
000000547652.jpg, 0.400420, 0.13015, 41.3, 3
000000063445.jpg, 0.591043, 0.12330, 47.1, 7
000000437201.jpg, 0.476413, 0.12186, 44.2, 5
000000469071.jpg, 0.721695, 0.11357, 41.1, 4
000000553213.jpg, 0.610126, 0.11928, 46.4, 2
000000578782.jpg, 0.741627, 0.12501, 40.7, 7
000000169516.jpg, 0.446700, 0.11761, 44.7, 12
000000276293.jpg, 0.630739, 0.11525, 42.8, 4
000000463080.jpg, 0.761655, 0.11181, 39.5, 10
000000283760.jpg, 0.639534, 0.10317, 43.2, 15
000000041421.jpg, 0.637508, 0.11638, 41.2, 15
000000445852.jpg, 0.683837, 0.11484, 43.9, 2
000000464318.jpg, 0.611407, 0.11631, 41.8, 4
000000506423.jpg, 0.817534, 0.11810, 38.9, 3
000000529219.jpg, 0.558182, 0.12524, 46.1, 7
000000437746.jpg, 0.933547, 0.11963, 42.2, 1
000000057112.jpg, 0.465177, 0.11620, 40.9, 10
000000011404.jpg, 0.365930, 0.12360, 51.7, 4
000000507089.jpg, 0.589428, 0.15923, 44.8, 10
000000463627.jpg, 0.570227, 0.12107, 43.2, 22
000000332649.jpg, 0.588553, 0.12082, 42.7, 12
000000058643.jpg, 0.890315, 0.12460, 43.5, 1
000000360272.jpg, 0.618240, 0.12303, 43.1, 12
000000557665.jpg, 0.499362, 0.09716, 34.8, 17
000000072619.jpg, 0.653988, 0.12122, 47.0, 13
000000573939.jpg, 0.858340, 0.11997, 47.0, 3
000000181471.jpg, 0.574831, 0.11557, 46.7, 7
000000000888.jpg, 0.485893, 0.11485, 48.8, 5
000000123342.jpg, 0.570532, 0.11525, 41.0, 4
000000266731.jpg, 0.547646, 0.11286, 43.3, 2
000000326753.jpg, 0.678220, 0.12358, 40.8, 3
000000231620.jpg, 0.804586, 0.12606, 44.1, 3
000000178250.jpg, 0.713142, 0.12056, 42.2, 9
000000473059.jpg, 0.635714, 0.13938, 42.8, 5
000000051582.jpg, 0.546990, 0.12434, 47.6, 4
000000076743.jpg, 0.715960, 0.11482, 44.7, 5
000000226200.jpg, 0.903867, 0.11634, 43.6, 2
000000315089.jpg, 0.675453, 0.11453, 46.2, 9
000000033437.jpg, 0.455691, 0.12007, 44.4, 2
000000239573.jpg, 0.841561, 0.11584, 39.9, 13
000000525151.jpg, 0.710869, 0.11970, 43.8, 3
000000251614.jpg, 0.902781, 0.11676, 43.6, 1
000000273903.jpg, 0.885326, 0.11655, 39.0, 2
000000124896.jpg, 0.819833, 0.11901, 45.0, 4
000000007113.jpg, 0.906855, 0.12099, 44.4, 3
000000412893.jpg, 0.634602, 0.12214, 44.6, 5
000000480962.jpg, 0.881616, 0.11378, 40.7, 1
000000327858.jpg, 0.807847, 0.11970, 38.5, 2
000000273727.jpg, 0.550380, 0.11663, 41.7, 2
000000345201.jpg, 0.699186, 0.12156, 45.1, 7
000000087955.jpg, 0.823126, 0.09857, 42.2, 8
000000581067.jpg, 0.716990, 0.12282, 46.0, 3
000000079007.jpg, 0.793154, 0.12104, 41.6, 5
000000160314.jpg, 0.615212, 0.11497, 46.2, 2
000000466654.jpg, 0.331306, 0.15890, 46.2, 1
000000442550.jpg, 0.504941, 0.12138, 46.5, 17
000000007410.jpg, 0.613031, 0.12048, 42.2, 3
000000036442.jpg, 0.539835, 0.11756, 50.5, 14
000000507376.jpg, 0.541733, 0.11410, 45.6, 6
000000018701.jpg, 0.517320, 0.09234, 41.0, 25
000000375595.jpg, 0.903392, 0.12445, 43.5, 1
000000100831.jpg, 0.737987, 0.11600, 43.4, 1
000000253077.jpg, 0.769660, 0.09923, 44.9, 1
000000089581.jpg, 0.871488, 0.11649, 48.7, 2
000000366163.jpg, 0.700940, 0.12116, 39.8, 5
000000404531.jpg, 0.503215, 0.12308, 42.8, 25
000000194383.jpg, 0.877209, 0.11950, 44.4, 4
000000235023.jpg, 0.672399, 0.12276, 43.0, 1
000000369220.jpg, 0.783727, 0.12345, 41.1, 2
000000513674.jpg, 0.876091, 0.12328, 41.5, 1
000000316731.jpg, 0.882226, 0.09936, 42.3, 1
000000195854.jpg, 0.632655, 0.12337, 49.5, 12
000000107274.jpg, 0.916068, 0.11441, 45.9, 2
000000462548.jpg, 0.651765, 0.12217, 41.5, 3
000000309624.jpg, 0.882289, 0.12282, 42.0, 1
000000448972.jpg, 0.652079, 0.13097, 46.3, 10
000000326675.jpg, 0.434740, 0.13102, 41.9, 2
000000417728.jpg, 0.737066, 0.12298, 40.9, 3
000000264266.jpg, 0.647191, 0.12383, 43.5, 2
000000097388.jpg, 0.857353, 0.11428, 43.8, 2
000000314014.jpg, 0.679889, 0.12145, 46.0, 17
000000541598.jpg, 0.709326, 0.12408, 42.5, 8
000000423200.jpg, 0.862132, 0.11451, 46.7, 2
000000507619.jpg, 0.612439, 0.11992, 49.5, 5
000000510104.jpg, 0.678893, 0.11849, 47.1, 13
000000495874.jpg, 0.556679, 0.14939, 40.9, 3
000000071469.jpg, 0.867619, 0.11530, 42.3, 4
000000136327.jpg, 0.625996, 0.11435, 44.3, 4
000000265804.jpg, 0.573197, 0.16015, 46.8, 13
000000552211.jpg, 0.773652, 0.10694, 38.3, 2
000000407456.jpg, 0.870205, 0.13877, 42.0, 2
000000272812.jpg, 0.755646, 0.11592, 42.7, 3
000000321129.jpg, 0.458733, 0.11474, 45.1, 3
000000536203.jpg, 0.845386, 0.11792, 45.2, 2
000000492044.jpg, 0.445315, 0.11395, 40.0, 6
000000018900.jpg, 0.595733, 0.11456, 42.6, 2
000000430190.jpg, 0.745023, 0.12269, 45.6, 5
000000511612.jpg, 0.928568, 0.11712, 42.5, 1
000000146011.jpg, 0.548388, 0.12288, 46.5, 5
000000510843.jpg, 0.725691, 0.11415, 44.6, 3
000000411935.jpg, 0.645283, 0.12011, 44.2, 26
000000395233.jpg, 0.887943, 0.11131, 45.1, 2
000000189738.jpg, 0.648224, 0.11559, 44.1, 14
000000207312.jpg, 0.841300, 0.11629, 41.3, 2
000000323332.jpg, 0.533396, 0.13240, 47.2, 6
000000285423.jpg, 0.000000, 0.12407, 43.8, 0
000000335315.jpg, 0.455646, 0.11157, 42.1, 3
000000537605.jpg, 0.609336, 0.11334, 42.3, 15
000000570106.jpg, 0.846003, 0.11732, 43.3, 8
000000515877.jpg, 0.586985, 0.10302, 42.6, 13
000000524169.jpg, 0.617638, 0.11574, 47.4, 11
000000091792.jpg, 0.717424, 0.12286, 43.9, 9
000000019379.jpg, 0.398216, 0.12566, 40.8, 3
000000037946.jpg, 0.621176, 0.12140, 41.9, 11
000000163673.jpg, 0.000000, 0.10262, 40.0, 0
000000060397.jpg, 0.413596, 0.11609, 46.4, 1
000000279635.jpg, 0.637032, 0.15937, 46.8, 4
000000033520.jpg, 0.518036, 0.11229, 46.2, 19
000000023744.jpg, 0.937031, 0.12372, 40.5, 2
000000108414.jpg, 0.927285, 0.12544, 41.0, 2
000000439950.jpg, 0.492063, 0.12089, 43.5, 6
000000366640.jpg, 0.642986, 0.11719, 43.4, 5
000000029040.jpg, 0.698890, 0.11710, 44.9, 2
000000496103.jpg, 0.626077, 0.11462, 43.7, 2
000000141799.jpg, 0.840374, 0.15589, 44.5, 2
000000393018.jpg, 0.918015, 0.11283, 48.6, 1
000000318705.jpg, 0.689666, 0.12408, 43.7, 2
000000561194.jpg, 0.450544, 0.14571, 43.9, 16
000000145011.jpg, 0.894000, 0.12371, 42.8, 2
000000092560.jpg, 0.924555, 0.11325, 46.7, 2
000000006492.jpg, 0.495295, 0.11973, 47.9, 5
000000421900.jpg, 0.795484, 0.11035, 39.0, 2
000000120833.jpg, 0.867132, 0.14567, 35.9, 2
000000290548.jpg, 0.622669, 0.15253, 43.1, 4
000000296974.jpg, 0.908720, 0.11412, 43.9, 2
000000161813.jpg, 0.568632, 0.12335, 42.9, 7
000000286943.jpg, 0.789987, 0.11505, 46.9, 2
000000468754.jpg, 0.413090, 0.16388, 50.2, 3
000000313994.jpg, 0.523055, 0.12342, 44.4, 12
000000107568.jpg, 0.746504, 0.10063, 43.4, 16
000000115869.jpg, 0.716553, 0.11724, 42.8, 23
000000466629.jpg, 0.407135, 0.11308, 40.1, 26
000000199164.jpg, 0.517398, 0.12567, 43.7, 14
000000066605.jpg, 0.522638, 0.13132, 41.8, 3
000000304212.jpg, 0.616951, 0.12090, 42.7, 3
000000354872.jpg, 0.714466, 0.12260, 42.0, 3
000000054319.jpg, 0.745753, 0.11383, 44.7, 5
000000023845.jpg, 0.456149, 0.12182, 47.3, 5
000000345439.jpg, 0.556286, 0.11709, 44.4, 10
000000465651.jpg, 0.623390, 0.12799, 41.6, 4
000000439804.jpg, 0.721468, 0.10251, 36.2, 14
000000020040.jpg, 0.658280, 0.11583, 44.6, 4
